Dec 08 18:09:48.025 VTTY: Console port: waiting connection on tcp port 5002 for protocol IPv4 (FD 9)
Dec 08 18:09:48.026 slot0: C/H/S settings = 0/4/32
Dec 08 18:09:48.026 slot1: C/H/S settings = 0/4/32
Dec 08 18:09:48.231 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60aa72bc,JIT on)
Dec 08 18:09:48.231 CPU0: CPU_STATE: Starting CPU (old state=2)...
Dec 08 18:09:48.427 ROM: Microcode has started.
Dec 08 18:09:48.433 ROM: trying to read bootvar 'WARM_REBOOT'
Dec 08 18:09:48.436 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Dec 08 18:09:48.436 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Dec 08 18:09:48.545 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Dec 08 18:09:48.547 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Dec 08 18:09:48.547 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Dec 08 18:09:48.547 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Dec 08 18:09:49.087 ROM: trying to read bootvar 'RANDOM_NUM'
Dec 08 18:09:49.107 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Dec 08 18:17:52.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:53.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:53.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:53.771 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:54.022 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:54.304 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:54.555 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:54.837 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:55.119 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:55.370 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:55.622 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:55.874 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:56.156 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:56.407 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:56.689 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:56.941 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:57.223 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:57.504 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:57.756 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:58.038 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:58.289 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:58.571 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:58.822 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:59.105 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:59.386 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:59.638 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:17:59.919 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:00.171 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:00.453 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:00.705 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:00.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:01.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:01.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:01.723 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:01.975 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:02.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:02.509 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:02.756 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:03.034 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:03.285 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:03.566 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:03.815 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:04.096 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:04.346 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:04.626 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:04.875 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:05.156 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:05.438 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:05.685 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:05.964 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:06.213 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:06.459 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:06.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:06.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:07.258 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:07.503 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:07.780 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:08.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:08.307 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:08.557 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:08.837 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:09.116 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:09.363 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:09.639 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:09.885 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:10.165 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:10.446 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:10.697 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:10.977 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:11.227 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:11.476 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:11.725 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:12.007 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:12.212 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:12.464 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:12.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:13.022 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:13.273 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:13.555 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:13.806 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:14.088 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:14.340 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:14.619 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:14.870 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:15.152 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:15.404 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:15.684 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:15.936 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:16.218 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:16.499 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:16.751 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:17.001 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:17.283 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:17.534 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:17.847 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:18.099 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:18.381 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:18.632 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:18.914 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:19.165 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:19.447 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:19.699 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:19.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:20.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:20.513 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:20.792 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:21.043 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:21.325 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:21.577 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:21.858 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:22.110 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:22.361 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:22.641 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:22.843 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:23.095 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:23.377 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:23.628 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:23.909 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:24.191 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:24.443 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:24.725 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:24.976 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:25.257 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:25.509 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:25.790 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:26.042 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:26.324 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:26.576 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:26.857 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:27.139 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:27.391 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:27.641 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:27.923 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:28.174 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:28.456 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:28.708 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:28.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:29.241 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:29.523 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:29.774 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:30.056 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:30.308 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:30.590 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:30.841 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:31.123 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:31.405 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:31.657 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:31.939 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:32.190 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:32.472 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:32.724 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:32.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:33.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:33.466 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:33.718 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:33.969 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:34.251 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:34.533 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:34.784 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:35.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:35.319 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:35.597 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:35.845 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:36.097 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:36.378 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:36.630 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:36.912 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:37.164 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:37.445 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:37.726 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:37.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:38.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:38.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:38.762 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:39.043 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:39.295 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:39.577 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:39.827 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:40.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:40.359 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:40.641 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:40.891 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:41.172 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:41.431 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:41.683 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:41.964 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:42.215 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:42.498 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:42.780 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:43.031 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:43.283 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:43.534 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:43.815 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:44.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:44.269 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:44.548 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:44.826 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:45.077 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:45.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:45.611 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:45.892 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:46.144 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:46.425 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:46.677 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:46.959 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Dec 08 18:18:47.210 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
